"Square_id" "Abundance" "Richness" "Shannon" "Abundance.w2" "Abundance.2" "Shannon.w2" "Microplot_id" "Plot_id" "Crop" "Humidity"
"235" "M2-D16-M-4-19" 24 2 0.661563238157982 0 24 0 "M2-D16-M-4" "M2-D16" "M" 5.4
"236" "M2-D16-M-4-21" 60 3 0.659460820044439 1 59 0 "M2-D16-M-4" "M2-D16" "M" 8.7
"237" "M2-D16-M-4-23" 19 3 0.955131195451464 2 17 0 "M2-D16-M-4" "M2-D16" "M" 7.7
"238" "M2-D16-M-4-25" 20 4 1.07004731469048 3 17 0.636514168294813 "M2-D16-M-4" "M2-D16" "M" 7.7
"239" "M2-D16-M-4-3" 28 2 0.627941588739906 0 28 0 "M2-D16-M-4" "M2-D16" "M" 10.9
"240" "M2-D16-M-4-5" 39 2 0.617241769730342 0 39 0 "M2-D16-M-4" "M2-D16" "M" 6
"241" "M2-D16-M-4-7" 39 3 0.498640130986971 1 38 0 "M2-D16-M-4" "M2-D16" "M" 9.5
"242" "M2-D16-M-4-9" 26 3 0.820799689163567 3 23 0 "M2-D16-M-4" "M2-D16" "M" 9
"243" "M2-D16-M-5-1" 33 2 0.474139313057837 0 33 0 "M2-D16-M-5" "M2-D16" "M" 6.8
"244" "M2-D16-M-5-11" 26 3 0.535961049709069 2 24 0 "M2-D16-M-5" "M2-D16" "M" 3
"245" "M2-D16-M-5-13" 64 4 0.915909682954949 8 56 0.376770161256437 "M2-D16-M-5" "M2-D16" "M" 4.4
"246" "M2-D16-M-5-15" 41 2 0.642001383857222 0 41 0 "M2-D16-M-5" "M2-D16" "M" 5.9
"247" "M2-D16-M-5-17" 48 3 0.743797145563855 2 46 0 "M2-D16-M-5" "M2-D16" "M" 5.7
"248" "M2-D16-M-5-19" 50 3 0.593927902848213 1 49 0 "M2-D16-M-5" "M2-D16" "M" 4.8
"249" "M2-D16-M-5-21" 31 3 0.80466564009948 1 30 0 "M2-D16-M-5" "M2-D16" "M" 2.5
"250" "M2-D16-M-5-23" 43 2 0.592072600891341 0 43 0 "M2-D16-M-5" "M2-D16" "M" 5.7
"251" "M2-D16-M-5-25" 35 3 0.796345386612399 1 34 0 "M2-D16-M-5" "M2-D16" "M" 5.9
"252" "M2-D16-M-5-3" 29 3 0.697074523187393 2 27 0 "M2-D16-M-5" "M2-D16" "M" 6.7
"253" "M2-D16-M-5-5" 28 3 0.89820533970415 2 26 0 "M2-D16-M-5" "M2-D16" "M" 6.7
"254" "M2-D16-M-5-7" 8 3 1.03972077083992 2 6 0 "M2-D16-M-5" "M2-D16" "M" 3.6
"255" "M2-D16-M-5-9" 31 4 0.996355149181521 3 28 0.636514168294813 "M2-D16-M-5" "M2-D16" "M" 5.9
"256" "M2-R16-M-1-1" 17 2 0.691416077617118 8 9 0 "M2-R16-M-1" "M2-R16" "M" 14
"257" "M2-R16-M-1-10" 6 1 0 0 6 0 "M2-R16-M-1" "M2-R16" "M" 16
"258" "M2-R16-M-1-11" 6 2 0.450561208866305 1 5 0 "M2-R16-M-1" "M2-R16" "M" 18
"259" "M2-R16-M-1-12" 17 2 0.223718076065834 1 16 0 "M2-R16-M-1" "M2-R16" "M" 21
"260" "M2-R16-M-1-13" 4 2 0.562335144618808 1 3 0 "M2-R16-M-1" "M2-R16" "M" 23
"261" "M2-R16-M-1-14" 11 2 0.474139313057837 2 9 0 "M2-R16-M-1" "M2-R16" "M" 16
"262" "M2-R16-M-1-15" 10 2 0.325082973391448 1 9 0 "M2-R16-M-1" "M2-R16" "M" 24
"263" "M2-R16-M-1-16" 7 1 0 0 7 0 "M2-R16-M-1" "M2-R16" "M" 18
"264" "M2-R16-M-1-17" 10 2 0.673011667009257 4 6 0 "M2-R16-M-1" "M2-R16" "M" 22
"265" "M2-R16-M-1-18" 0 0 0 0 0 0 "M2-R16-M-1" "M2-R16" "M" 15
"266" "M2-R16-M-1-19" 11 2 0.304636097349238 1 10 0 "M2-R16-M-1" "M2-R16" "M" 20
"267" "M2-R16-M-1-2" 11 1 0 0 11 0 "M2-R16-M-1" "M2-R16" "M" 18
"268" "M2-R16-M-1-20" 4 2 0.562335144618808 1 3 0 "M2-R16-M-1" "M2-R16" "M" 17
"269" "M2-R16-M-1-21" 13 1 0 0 13 0 "M2-R16-M-1" "M2-R16" "M" 16
"270" "M2-R16-M-1-22" 4 2 0.562335144618808 3 1 0 "M2-R16-M-1" "M2-R16" "M" 29
"271" "M2-R16-M-1-23" 3 1 0 0 3 0 "M2-R16-M-1" "M2-R16" "M" 23
"272" "M2-R16-M-1-24" 8 2 0.376770161256437 1 7 0 "M2-R16-M-1" "M2-R16" "M" 24
"273" "M2-R16-M-1-25" 26 2 0.540204142388861 6 20 0 "M2-R16-M-1" "M2-R16" "M" 28
"274" "M2-R16-M-1-3" 12 2 0.286835983056161 1 11 0 "M2-R16-M-1" "M2-R16" "M" 19
"275" "M2-R16-M-1-4" 16 2 0.376770161256437 2 14 0 "M2-R16-M-1" "M2-R16" "M" 10
"276" "M2-R16-M-1-5" 6 2 0.450561208866305 1 5 0 "M2-R16-M-1" "M2-R16" "M" 13
"277" "M2-R16-M-1-6" 3 1 0 3 0 0 "M2-R16-M-1" "M2-R16" "M" 19
"278" "M2-R16-M-1-7" 24 2 0.286835983056161 2 22 0 "M2-R16-M-1" "M2-R16" "M" 13
"279" "M2-R16-M-1-8" 9 2 0.348832095843032 1 8 0 "M2-R16-M-1" "M2-R16" "M" 22
"280" "M2-R16-M-1-9" 5 1 0 0 5 0 "M2-R16-M-1" "M2-R16" "M" 13
"281" "M2-R16-M-2-1" 1 1 0 0 1 0 "M2-R16-M-2" "M2-R16" "M" 21
"282" "M2-R16-M-2-10" 4 2 0.562335144618808 3 1 0 "M2-R16-M-2" "M2-R16" "M" 20
"283" "M2-R16-M-2-11" 3 1 0 0 3 0 "M2-R16-M-2" "M2-R16" "M" 30
"284" "M2-R16-M-2-12" 1 1 0 1 0 0 "M2-R16-M-2" "M2-R16" "M" 26
"285" "M2-R16-M-2-13" 1 1 0 0 1 0 "M2-R16-M-2" "M2-R16" "M" 29
"286" "M2-R16-M-2-14" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 24
"287" "M2-R16-M-2-15" 4 3 1.03972077083992 3 1 0.636514168294813 "M2-R16-M-2" "M2-R16" "M" 25
"288" "M2-R16-M-2-16" 2 1 0 0 2 0 "M2-R16-M-2" "M2-R16" "M" 20
"289" "M2-R16-M-2-17" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 28
"290" "M2-R16-M-2-18" 1 1 0 0 1 0 "M2-R16-M-2" "M2-R16" "M" 25
"291" "M2-R16-M-2-19" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 24
"292" "M2-R16-M-2-2" 3 1 0 0 3 0 "M2-R16-M-2" "M2-R16" "M" 28
"293" "M2-R16-M-2-20" 3 1 0 0 3 0 "M2-R16-M-2" "M2-R16" "M" 21
"294" "M2-R16-M-2-21" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 15
"295" "M2-R16-M-2-22" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 25
"296" "M2-R16-M-2-23" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 27
"297" "M2-R16-M-2-24" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 27
"298" "M2-R16-M-2-25" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 18
"299" "M2-R16-M-2-3" 3 2 0.636514168294813 2 1 0 "M2-R16-M-2" "M2-R16" "M" 25
"300" "M2-R16-M-2-4" 16 2 0.661563238157982 10 6 0 "M2-R16-M-2" "M2-R16" "M" 23
"301" "M2-R16-M-2-5" 5 1 0 5 0 0 "M2-R16-M-2" "M2-R16" "M" 27
"302" "M2-R16-M-2-6" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 23
"303" "M2-R16-M-2-7" 2 1 0 0 2 0 "M2-R16-M-2" "M2-R16" "M" 23
"304" "M2-R16-M-2-8" 1 1 0 0 1 0 "M2-R16-M-2" "M2-R16" "M" 24
"305" "M2-R16-M-2-9" 0 0 0 0 0 0 "M2-R16-M-2" "M2-R16" "M" 25
"306" "M2-R16-M-3-1" 2 2 0.693147180559945 1 1 0 "M2-R16-M-3" "M2-R16" "M" 25
"307" "M2-R16-M-3-10" 4 2 0.562335144618808 3 1 0 "M2-R16-M-3" "M2-R16" "M" 23
"308" "M2-R16-M-3-11" 2 2 0.693147180559945 2 0 0.693147180559945 "M2-R16-M-3" "M2-R16" "M" 25
"309" "M2-R16-M-3-12" 0 0 0 0 0 0 "M2-R16-M-3" "M2-R16" "M" 26
"310" "M2-R16-M-3-13" 4 1 0 0 4 0 "M2-R16-M-3" "M2-R16" "M" 21
"311" "M2-R16-M-3-14" 11 1 0 0 11 0 "M2-R16-M-3" "M2-R16" "M" 21
"312" "M2-R16-M-3-15" 3 1 0 0 3 0 "M2-R16-M-3" "M2-R16" "M" 23
"313" "M2-R16-M-3-16" 4 2 0.693147180559945 2 2 0 "M2-R16-M-3" "M2-R16" "M" 26
"314" "M2-R16-M-3-17" 1 1 0 0 1 0 "M2-R16-M-3" "M2-R16" "M" 27
"315" "M2-R16-M-3-18" 1 1 0 0 1 0 "M2-R16-M-3" "M2-R16" "M" 27
"316" "M2-R16-M-3-19" 2 1 0 0 2 0 "M2-R16-M-3" "M2-R16" "M" 22
"317" "M2-R16-M-3-2" 2 2 0.693147180559945 1 1 0 "M2-R16-M-3" "M2-R16" "M" 29
"318" "M2-R16-M-3-20" 5 1 0 0 5 0 "M2-R16-M-3" "M2-R16" "M" 28
"319" "M2-R16-M-3-21" 1 1 0 1 0 0 "M2-R16-M-3" "M2-R16" "M" 18
"320" "M2-R16-M-3-22" 4 2 0.562335144618808 1 3 0 "M2-R16-M-3" "M2-R16" "M" 29
"321" "M2-R16-M-3-23" 1 1 0 1 0 0 "M2-R16-M-3" "M2-R16" "M" 27
"322" "M2-R16-M-3-24" 11 1 0 0 11 0 "M2-R16-M-3" "M2-R16" "M" 22
"323" "M2-R16-M-3-25" 4 1 0 0 4 0 "M2-R16-M-3" "M2-R16" "M" 27
"324" "M2-R16-M-3-3" 2 1 0 2 0 0 "M2-R16-M-3" "M2-R16" "M" 25
"325" "M2-R16-M-3-4" 0 0 0 0 0 0 "M2-R16-M-3" "M2-R16" "M" 27
"326" "M2-R16-M-3-5" 2 1 0 0 2 0 "M2-R16-M-3" "M2-R16" "M" 28
"327" "M2-R16-M-3-6" 10 2 0.500402423538188 2 8 0 "M2-R16-M-3" "M2-R16" "M" 29
"328" "M2-R16-M-3-7" 1 1 0 1 0 0 "M2-R16-M-3" "M2-R16" "M" 24
"329" "M2-R16-M-3-8" 0 0 0 0 0 0 "M2-R16-M-3" "M2-R16" "M" 23
"330" "M2-R16-M-3-9" 4 1 0 4 0 0 "M2-R16-M-3" "M2-R16" "M" 23
"331" "M2-R16-M-4-1" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 18
"332" "M2-R16-M-4-10" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 29
"333" "M2-R16-M-4-11" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 25
"334" "M2-R16-M-4-12" 1 1 0 1 0 0 "M2-R16-M-4" "M2-R16" "M" 29
"335" "M2-R16-M-4-13" 6 1 0 0 6 0 "M2-R16-M-4" "M2-R16" "M" 21
"336" "M2-R16-M-4-14" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 31
"337" "M2-R16-M-4-15" 3 1 0 0 3 0 "M2-R16-M-4" "M2-R16" "M" 23
"338" "M2-R16-M-4-16" 1 1 0 1 0 0 "M2-R16-M-4" "M2-R16" "M" 30
"339" "M2-R16-M-4-17" 4 2 0.693147180559945 4 0 0.693147180559945 "M2-R16-M-4" "M2-R16" "M" 28
"340" "M2-R16-M-4-18" 3 1 0 3 0 0 "M2-R16-M-4" "M2-R16" "M" 26
"341" "M2-R16-M-4-19" 11 3 0.907535294105009 4 7 0.693147180559945 "M2-R16-M-4" "M2-R16" "M" 27
"342" "M2-R16-M-4-2" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 16
"343" "M2-R16-M-4-20" 6 3 1.01140426470735 3 3 0.636514168294813 "M2-R16-M-4" "M2-R16" "M" 29
"344" "M2-R16-M-4-21" 16 3 0.46341355882643 15 1 0.244930026794635 "M2-R16-M-4" "M2-R16" "M" 27
"345" "M2-R16-M-4-22" 8 3 0.735621939758795 8 0 0.735621939758795 "M2-R16-M-4" "M2-R16" "M" 30
"346" "M2-R16-M-4-23" 7 2 0.410116318288409 1 6 0 "M2-R16-M-4" "M2-R16" "M" 28
"347" "M2-R16-M-4-24" 22 4 1.07292087629738 11 11 0.759547391474863 "M2-R16-M-4" "M2-R16" "M" 25
"348" "M2-R16-M-4-25" 1 1 0 0 1 0 "M2-R16-M-4" "M2-R16" "M" 26
"349" "M2-R16-M-4-3" 4 1 0 0 4 0 "M2-R16-M-4" "M2-R16" "M" 17
"350" "M2-R16-M-4-4" 11 2 0.304636097349238 1 10 0 "M2-R16-M-4" "M2-R16" "M" 24
"351" "M2-R16-M-4-5" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 21
"352" "M2-R16-M-4-6" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 25
"353" "M2-R16-M-4-7" 2 1 0 2 0 0 "M2-R16-M-4" "M2-R16" "M" 25
"354" "M2-R16-M-4-8" 0 0 0 0 0 0 "M2-R16-M-4" "M2-R16" "M" 26
"355" "M2-R16-M-4-9" 1 1 0 0 1 0 "M2-R16-M-4" "M2-R16" "M" 24
"356" "M2-R16-M-5-1" 2 1 0 0 2 0 "M2-R16-M-5" "M2-R16" "M" 18
"357" "M2-R16-M-5-10" 8 4 1.2130075659799 4 4 1.03972077083992 "M2-R16-M-5" "M2-R16" "M" 28
"358" "M2-R16-M-5-11" 7 1 0 0 7 0 "M2-R16-M-5" "M2-R16" "M" 30
"359" "M2-R16-M-5-12" 7 1 0 0 7 0 "M2-R16-M-5" "M2-R16" "M" 15
"360" "M2-R16-M-5-13" 11 2 0.474139313057837 2 9 0 "M2-R16-M-5" "M2-R16" "M" 32
"361" "M2-R16-M-5-14" 8 2 0.376770161256437 1 7 0 "M2-R16-M-5" "M2-R16" "M" 25
"362" "M2-R16-M-5-15" 8 2 0.376770161256437 1 7 0 "M2-R16-M-5" "M2-R16" "M" 23
"363" "M2-R16-M-5-16" 4 1 0 0 4 0 "M2-R16-M-5" "M2-R16" "M" 31
"364" "M2-R16-M-5-17" 14 2 0.410116318288409 2 12 0 "M2-R16-M-5" "M2-R16" "M" 18
"365" "M2-R16-M-5-18" 7 1 0 7 0 0 "M2-R16-M-5" "M2-R16" "M" 21
"366" "M2-R16-M-5-19" 9 2 0.348832095843032 1 8 0 "M2-R16-M-5" "M2-R16" "M" 29
"367" "M2-R16-M-5-2" 3 1 0 0 3 0 "M2-R16-M-5" "M2-R16" "M" 16
"368" "M2-R16-M-5-20" 5 1 0 0 5 0 "M2-R16-M-5" "M2-R16" "M" 20
"369" "M2-R16-M-5-21" 1 1 0 0 1 0 "M2-R16-M-5" "M2-R16" "M" 24
"370" "M2-R16-M-5-22" 8 2 0.693147180559945 4 4 0 "M2-R16-M-5" "M2-R16" "M" 20
"371" "M2-R16-M-5-23" 14 2 0.682908104700472 8 6 0 "M2-R16-M-5" "M2-R16" "M" 25
"372" "M2-R16-M-5-24" 19 3 0.82465932376647 15 4 0.392674467227552 "M2-R16-M-5" "M2-R16" "M" 26
"373" "M2-R16-M-5-25" 2 1 0 0 2 0 "M2-R16-M-5" "M2-R16" "M" 25
"374" "M2-R16-M-5-3" 15 2 0.500402423538188 3 12 0 "M2-R16-M-5" "M2-R16" "M" 16
"375" "M2-R16-M-5-4" 5 2 0.500402423538188 5 0 0.500402423538188 "M2-R16-M-5" "M2-R16" "M" 18
"376" "M2-R16-M-5-5" 2 2 0.693147180559945 1 1 0 "M2-R16-M-5" "M2-R16" "M" 27
"377" "M2-R16-M-5-6" 2 1 0 0 2 0 "M2-R16-M-5" "M2-R16" "M" 28
"378" "M2-R16-M-5-7" 4 2 0.562335144618808 1 3 0 "M2-R16-M-5" "M2-R16" "M" 21
"379" "M2-R16-M-5-8" 8 1 0 0 8 0 "M2-R16-M-5" "M2-R16" "M" 26
"380" "M2-R16-M-5-9" 3 2 0.636514168294813 2 1 0 "M2-R16-M-5" "M2-R16" "M" 18
"381" "M3-D16-M-1-1" 0 0 0 0 0 0 "M3-D16-M-1" "M3-D16" "M" 8.1
"382" "M3-D16-M-1-11" 5 2 0.500402423538188 0 5 0 "M3-D16-M-1" "M3-D16" "M" 5.9
"383" "M3-D16-M-1-13" 4 2 0.562335144618808 0 4 0 "M3-D16-M-1" "M3-D16" "M" 3.9
"384" "M3-D16-M-1-15" 4 2 0.562335144618808 0 4 0 "M3-D16-M-1" "M3-D16" "M" 2.6
"385" "M3-D16-M-1-17" 5 2 0.500402423538188 0 5 0 "M3-D16-M-1" "M3-D16" "M" 6.2
"386" "M3-D16-M-1-19" 5 2 0.500402423538188 0 5 0 "M3-D16-M-1" "M3-D16" "M" 5
"387" "M3-D16-M-1-21" 0 0 0 0 0 0 "M3-D16-M-1" "M3-D16" "M" 5.6
"388" "M3-D16-M-1-23" 1 1 0 0 1 0 "M3-D16-M-1" "M3-D16" "M" 2.2
"389" "M3-D16-M-1-25" 1 1 0 0 1 0 "M3-D16-M-1" "M3-D16" "M" 2.8
"390" "M3-D16-M-1-3" 9 2 0.348832095843032 0 9 0 "M3-D16-M-1" "M3-D16" "M" 6.9
"391" "M3-D16-M-1-5" 2 2 0.693147180559945 1 1 0 "M3-D16-M-1" "M3-D16" "M" 2.7
"392" "M3-D16-M-1-7" 4 1 0 0 4 0 "M3-D16-M-1" "M3-D16" "M" 7.6
"393" "M3-D16-M-1-9" 5 2 0.500402423538188 0 5 0 "M3-D16-M-1" "M3-D16" "M" 4.4
"394" "M3-D16-M-2-1" 0 0 0 0 0 0 "M3-D16-M-2" "M3-D16" "M" 3.3
"395" "M3-D16-M-2-11" 19 2 0.336495757583516 0 19 0 "M3-D16-M-2" "M3-D16" "M" 4.1
"396" "M3-D16-M-2-13" 6 2 0.450561208866305 0 6 0 "M3-D16-M-2" "M3-D16" "M" 4.7
"397" "M3-D16-M-2-15" 1 1 0 0 1 0 "M3-D16-M-2" "M3-D16" "M" 2.7
"398" "M3-D16-M-2-17" 8 1 0 0 8 0 "M3-D16-M-2" "M3-D16" "M" 1.5
"399" "M3-D16-M-2-19" 6 2 0.693147180559945 0 6 0 "M3-D16-M-2" "M3-D16" "M" 3.2
"400" "M3-D16-M-2-21" 7 1 0 0 7 0 "M3-D16-M-2" "M3-D16" "M" 1.6
"401" "M3-D16-M-2-23" 11 2 0.474139313057837 0 11 0 "M3-D16-M-2" "M3-D16" "M" 1
"402" "M3-D16-M-2-25" 1 1 0 0 1 0 "M3-D16-M-2" "M3-D16" "M" 2.3
"403" "M3-D16-M-2-3" 5 1 0 0 5 0 "M3-D16-M-2" "M3-D16" "M" 3.9
"404" "M3-D16-M-2-5" 0 0 0 0 0 0 "M3-D16-M-2" "M3-D16" "M" 4
"405" "M3-D16-M-2-7" 12 2 0.450561208866305 0 12 0 "M3-D16-M-2" "M3-D16" "M" 3.9
"406" "M3-D16-M-2-9" 2 1 0 0 2 0 "M3-D16-M-2" "M3-D16" "M" 1.6
"407" "M3-D16-M-3-1" 8 2 0.376770161256437 0 8 0 "M3-D16-M-3" "M3-D16" "M" 4.5
"408" "M3-D16-M-3-11" 10 1 0 0 10 0 "M3-D16-M-3" "M3-D16" "M" 4.2
"409" "M3-D16-M-3-13" 8 1 0 0 8 0 "M3-D16-M-3" "M3-D16" "M" 2.3
"410" "M3-D16-M-3-15" 3 1 0 0 3 0 "M3-D16-M-3" "M3-D16" "M" 6
"411" "M3-D16-M-3-17" 2 1 0 0 2 0 "M3-D16-M-3" "M3-D16" "M" 4.4
"412" "M3-D16-M-3-19" 3 2 0.636514168294813 0 3 0 "M3-D16-M-3" "M3-D16" "M" 4.3
"413" "M3-D16-M-3-21" 20 2 0.325082973391448 0 20 0 "M3-D16-M-3" "M3-D16" "M" 3.8
"414" "M3-D16-M-3-23" 13 1 0 0 13 0 "M3-D16-M-3" "M3-D16" "M" 3.8
"415" "M3-D16-M-3-25" 6 2 0.450561208866305 0 6 0 "M3-D16-M-3" "M3-D16" "M" 4.2
"416" "M3-D16-M-3-3" 7 2 0.410116318288409 0 7 0 "M3-D16-M-3" "M3-D16" "M" 6.1
"417" "M3-D16-M-3-5" 1 1 0 0 1 0 "M3-D16-M-3" "M3-D16" "M" 6.7
"418" "M3-D16-M-3-7" 8 2 0.376770161256437 1 7 0 "M3-D16-M-3" "M3-D16" "M" 4.4
"419" "M3-D16-M-3-9" 7 1 0 0 7 0 "M3-D16-M-3" "M3-D16" "M" 4.8
"420" "M3-D16-M-4-1" 6 2 0.450561208866305 0 6 0 "M3-D16-M-4" "M3-D16" "M" 3
"421" "M3-D16-M-4-11" 7 1 0 0 7 0 "M3-D16-M-4" "M3-D16" "M" 3.8
"422" "M3-D16-M-4-13" 4 2 0.562335144618808 0 4 0 "M3-D16-M-4" "M3-D16" "M" 4.3
"423" "M3-D16-M-4-15" 8 2 0.376770161256437 0 8 0 "M3-D16-M-4" "M3-D16" "M" 4
"424" "M3-D16-M-4-17" 5 1 0 0 5 0 "M3-D16-M-4" "M3-D16" "M" 2.8
"425" "M3-D16-M-4-19" 5 2 0.673011667009257 0 5 0 "M3-D16-M-4" "M3-D16" "M" 1.9
"426" "M3-D16-M-4-21" 2 2 0.693147180559945 0 2 0 "M3-D16-M-4" "M3-D16" "M" 3.1
"427" "M3-D16-M-4-23" 9 2 0.529706199057654 0 9 0 "M3-D16-M-4" "M3-D16" "M" 3.4
"428" "M3-D16-M-4-25" 4 2 0.562335144618808 0 4 0 "M3-D16-M-4" "M3-D16" "M" 3.4
"429" "M3-D16-M-4-3" 9 2 0.348832095843032 0 9 0 "M3-D16-M-4" "M3-D16" "M" 4.6
"430" "M3-D16-M-4-5" 7 2 0.682908104700472 0 7 0 "M3-D16-M-4" "M3-D16" "M" 1.4
"431" "M3-D16-M-4-7" 9 2 0.529706199057654 0 9 0 "M3-D16-M-4" "M3-D16" "M" 3
"432" "M3-D16-M-4-9" 4 2 0.562335144618808 0 4 0 "M3-D16-M-4" "M3-D16" "M" 1
"433" "M3-D16-M-5-1" 8 2 0.376770161256437 0 8 0 "M3-D16-M-5" "M3-D16" "M" 5.3
"434" "M3-D16-M-5-11" 5 2 0.500402423538188 0 5 0 "M3-D16-M-5" "M3-D16" "M" 4.6
"435" "M3-D16-M-5-13" 4 2 0.693147180559945 0 4 0 "M3-D16-M-5" "M3-D16" "M" 4.4
"436" "M3-D16-M-5-15" 7 1 0 0 7 0 "M3-D16-M-5" "M3-D16" "M" 4.3
"437" "M3-D16-M-5-17" 6 1 0 0 6 0 "M3-D16-M-5" "M3-D16" "M" 6.6
"438" "M3-D16-M-5-19" 3 2 0.636514168294813 0 3 0 "M3-D16-M-5" "M3-D16" "M" 4.2
"439" "M3-D16-M-5-21" 5 1 0 0 5 0 "M3-D16-M-5" "M3-D16" "M" 5.4
"440" "M3-D16-M-5-23" 9 2 0.348832095843032 0 9 0 "M3-D16-M-5" "M3-D16" "M" 3.9
"441" "M3-D16-M-5-25" 8 2 0.376770161256437 0 8 0 "M3-D16-M-5" "M3-D16" "M" 5
"442" "M3-D16-M-5-3" 5 2 0.500402423538188 0 5 0 "M3-D16-M-5" "M3-D16" "M" 2.7
"443" "M3-D16-M-5-5" 2 2 0.693147180559945 1 1 0 "M3-D16-M-5" "M3-D16" "M" 2.9
"444" "M3-D16-M-5-7" 4 1 0 0 4 0 "M3-D16-M-5" "M3-D16" "M" 4.9
"445" "M3-D16-M-5-9" 3 1 0 0 3 0 "M3-D16-M-5" "M3-D16" "M" 6.7
"446" "M3-R16-M-1-1" 12 1 0 0 12 0 "M3-R16-M-1" "M3-R16" "M" 10
"447" "M3-R16-M-1-10" 20 1 0 0 20 0 "M3-R16-M-1" "M3-R16" "M" 9
"448" "M3-R16-M-1-11" 117 2 0.086503087593537 0 117 0 "M3-R16-M-1" "M3-R16" "M" 18
"449" "M3-R16-M-1-12" 44 2 0.108471339035916 0 44 0 "M3-R16-M-1" "M3-R16" "M" 16
"450" "M3-R16-M-1-13" 21 1 0 0 21 0 "M3-R16-M-1" "M3-R16" "M" 6
"451" "M3-R16-M-1-14" 21 2 0.191444081957717 0 21 0 "M3-R16-M-1" "M3-R16" "M" 6
"452" "M3-R16-M-1-15" 19 1 0 0 19 0 "M3-R16-M-1" "M3-R16" "M" 13
"453" "M3-R16-M-1-16" 75 1 0 0 75 0 "M3-R16-M-1" "M3-R16" "M" 17
"454" "M3-R16-M-1-17" 52 2 0.0950301172556463 0 52 0 "M3-R16-M-1" "M3-R16" "M" 13
"455" "M3-R16-M-1-18" 22 2 0.304636097349238 0 22 0 "M3-R16-M-1" "M3-R16" "M" NA
"456" "M3-R16-M-1-19" 24 1 0 0 24 0 "M3-R16-M-1" "M3-R16" "M" 5
"457" "M3-R16-M-1-2" 7 1 0 0 7 0 "M3-R16-M-1" "M3-R16" "M" NA
"458" "M3-R16-M-1-20" 42 1 0 0 42 0 "M3-R16-M-1" "M3-R16" "M" 8
"459" "M3-R16-M-1-21" 43 1 0 0 43 0 "M3-R16-M-1" "M3-R16" "M" NA
"460" "M3-R16-M-1-22" 28 1 0 0 28 0 "M3-R16-M-1" "M3-R16" "M" NA
"461" "M3-R16-M-1-23" 9 1 0 0 9 0 "M3-R16-M-1" "M3-R16" "M" NA
"462" "M3-R16-M-1-24" 34 1 0 0 34 0 "M3-R16-M-1" "M3-R16" "M" NA
"463" "M3-R16-M-1-25" 48 1 0 0 48 0 "M3-R16-M-1" "M3-R16" "M" 8
"464" "M3-R16-M-1-3" 8 1 0 0 8 0 "M3-R16-M-1" "M3-R16" "M" NA
"465" "M3-R16-M-1-4" 21 1 0 0 21 0 "M3-R16-M-1" "M3-R16" "M" NA
"466" "M3-R16-M-1-5" 58 2 0.0870995231917752 0 58 0 "M3-R16-M-1" "M3-R16" "M" 9
"467" "M3-R16-M-1-6" 84 1 0 0 84 0 "M3-R16-M-1" "M3-R16" "M" 10
"468" "M3-R16-M-1-7" 13 1 0 0 13 0 "M3-R16-M-1" "M3-R16" "M" 10
"469" "M3-R16-M-1-8" 14 1 0 0 14 0 "M3-R16-M-1" "M3-R16" "M" 7
"470" "M3-R16-M-1-9" 36 1 0 0 36 0 "M3-R16-M-1" "M3-R16" "M" 7
"471" "M3-R16-M-2-1" 50 1 0 0 50 0 "M3-R16-M-2" "M3-R16" "M" 13
"472" "M3-R16-M-2-10" 27 2 0.158410570131791 0 27 0 "M3-R16-M-2" "M3-R16" "M" 13
"473" "M3-R16-M-2-11" 16 1 0 0 16 0 "M3-R16-M-2" "M3-R16" "M" 12
"474" "M3-R16-M-2-12" 18 1 0 0 18 0 "M3-R16-M-2" "M3-R16" "M" 14
"475" "M3-R16-M-2-13" 8 2 0.376770161256437 0 8 0 "M3-R16-M-2" "M3-R16" "M" 11
"476" "M3-R16-M-2-14" 15 2 0.244930026794635 1 14 0 "M3-R16-M-2" "M3-R16" "M" 13
"477" "M3-R16-M-2-15" 25 2 0.278769371768587 0 25 0 "M3-R16-M-2" "M3-R16" "M" 13
"478" "M3-R16-M-2-16" 19 1 0 0 19 0 "M3-R16-M-2" "M3-R16" "M" 14
